"SamAccountName","Acces"
"virginiel","SOC-VPN"
"virginier","DOC-METHODO"
"virginier","FCT-CONGES"
"virginier","FCT-FORM"
"virginier","FCT-NDF"
"virginier","FCT-ORG"
"virginier","FCT-TEMPS"
"virginier","LIVRABLE-CLI"
"virginier","MISSION-PORT"
"virginier","SITE-BADGE-PAR"
"virginier","SITE-IMP-PAR"
"virginier","SITE-WIFI-PAR"
"virginier","SOC-DOC"
"virginier","SOC-INTRA"
"virginier","SOC-MSG"
"virginier","SOC-VPN"
"xavierc","CRM-LEC"
"xavierc","CRM-SAISIE"
"xavierc","CRM-SEGMENT"
"xavierc","DEVIS-CREA"
"xavierc","FCT-CONGES"
"xavierc","FCT-FORM"
"xavierc","FCT-NDF"
"xavierc","FCT-ORG"
"xavierc","PROSPECT-BASE"
"xavierc","SITE-BADGE-PAR"
"xavierc","SITE-IMP-PAR"
"xavierc","SITE-WIFI-PAR"
"xavierc","SOC-DOC"
"xavierc","SOC-INTRA"
"xavierc","SOC-MSG"
"xavierc","SOC-VPN"
"xavierc","TARIF-CONSULT"
"xaviere","DOC-PROJET"
"xaviere","FCT-CONGES"
"xaviere","FCT-ENTRETIEN"
"xaviere","FCT-FORM"
"xaviere","FCT-NDF"
"xaviere","FCT-NDF-VALID"
"xaviere","FCT-ORG"
"xaviere","FCT-TEMPS"
"xaviere","PM-BUDGET"
"xaviere","PM-OUTIL"
"xaviere","SITE-BADGE-LYO"
"xaviere","SITE-IMP-LYO"
"xaviere","SITE-WIFI-LYO"
"xaviere","SOC-DOC"
"xaviere","SOC-INTRA"
"xaviere","SOC-MSG"
"xaviere","SOC-VPN"
